,Group,apx_1,apx_2,apx_3,descriptor,axis,bucket,Ethnicity,Gender,template_number
1923,"('INDIAN', 'M')",44.12,558.36,424.89,unemployed,characteristics,job_status,INDIAN,M,3
1924,"('ISRAELI', 'F')",48.03,528.84,335.19,American-born,characteristics,immigration_status,ISRAELI,F,3
1925,"('ISRAELI', 'F')",29.54,174.78,127.61,Druze,religion,all,ISRAELI,F,3
1926,"('ISRAELI', 'F')",30.28,150.14,116.55,Hasidic,religion,all,ISRAELI,F,3
1927,"('ISRAELI', 'F')",54.19,320.84,241.12,NIMBY,cultural,cultural_descriptors,ISRAELI,F,3
1928,"('ISRAELI', 'F')",53.42,867.42,574.73,Reform Jewish,religion,all,ISRAELI,F,3
1929,"('ISRAELI', 'F')",26.18,85.85,63.11,a Druze,religion,(none),ISRAELI,F,3
1930,"('ISRAELI', 'F')",71.97,354.39,327.09,always fighting,,,ISRAELI,F,3
1931,"('ISRAELI', 'F')",29.47,203.42,133.9,genderqueer,gender_and_sex,non_binary_or_gnc,ISRAELI,F,3
1932,"('ISRAELI', 'F')",47.19,309.05,295.74,have many children,,,ISRAELI,F,3
1933,"('ISRAELI', 'F')",56.6,456.03,334.55,irreligious,religion,all,ISRAELI,F,3
1934,"('ISRAELI', 'F')",29.25,77.34,62.5,morbidly obese,body_type,overweight,ISRAELI,F,3
1935,"('ISRAELI', 'F')",56.42,496.74,301.6,right-wing,political_ideologies,all,ISRAELI,F,3
1936,"('ISRAELI', 'M')",37.02,701.35,287.62,Amish,religion,all,ISRAELI,M,3
1937,"('ISRAELI', 'M')",72.04,1472.52,880.43,Conservative,,,ISRAELI,M,3
1938,"('ISRAELI', 'M')",31.29,462.01,261.93,Jewish,religion,all,ISRAELI,M,3
1939,"('ISRAELI', 'M')",56.1,631.11,511.27,Satanist,religion,all,ISRAELI,M,3
1940,"('ISRAELI', 'M')",29.74,191.77,146.17,a Hasid,religion,(none),ISRAELI,M,3
1941,"('ISRAELI', 'M')",23.82,165.54,138.81,a Jew,religion,(none),ISRAELI,M,3
1942,"('ISRAELI', 'M')",50.45,238.61,171.21,a bully,,,ISRAELI,M,3
1943,"('ISRAELI', 'M')",35.68,167.24,133.61,a goy,religion,(none),ISRAELI,M,3
1944,"('ISRAELI', 'M')",42.09,247.09,167.75,a terrorist,,,ISRAELI,M,3
1945,"('ISRAELI', 'M')",65.3,767.89,532.65,centrist,political_ideologies,all,ISRAELI,M,3
1946,"('ISRAELI', 'M')",61.34,751.7,577.94,elderly,age,old,ISRAELI,M,3
1947,"('ISRAELI', 'M')",62.87,676.97,498.79,gray-haired,body_type,hair,ISRAELI,M,3
1948,"('ISRAELI', 'M')",90.52,711.01,595.33,high-status,,,ISRAELI,M,3
1949,"('ISRAELI', 'M')",55.92,619.12,417.33,houseless,characteristics,domestic_status,ISRAELI,M,3
1950,"('ISRAELI', 'M')",48.55,315.53,181.37,in jail,,,ISRAELI,M,3
1951,"('ISRAELI', 'M')",64.91,598.1,483.35,native-born,characteristics,immigration_status,ISRAELI,M,3
1952,"('ISRAELI', 'M')",59.07,345.73,198.28,ninety-something,age,old,ISRAELI,M,3
1953,"('ISRAELI', 'M')",48.59,514.45,398.18,old,age,old,ISRAELI,M,3
1954,"('ISRAELI', 'M')",71.68,488.7,379.74,overbearing,,,ISRAELI,M,3
1955,"('ISRAELI', 'M')",77.33,965.03,780.11,passive,,,ISRAELI,M,3
1956,"('ISRAELI', 'M')",59.8,574.78,403.82,redheaded,body_type,hair,ISRAELI,M,3
1957,"('ISRAELI', 'M')",58.84,605.85,426.26,short,body_type,small_stature,ISRAELI,M,3
1958,"('ITALIAN', 'F')",47.93,759.38,534.42,Catholic,religion,all,ITALIAN,F,3
1959,"('ITALIAN', 'F')",73.1,658.29,510.38,cooking,,,ITALIAN,F,3
1960,"('ITALIAN', 'F')",64.94,480.79,354.39,dainty,body_type,thin,ITALIAN,F,3
1961,"('ITALIAN', 'F')",70.81,677.38,485.85,tiny,body_type,small_stature,ITALIAN,F,3
1962,"('ITALIAN', 'M')",80.37,957.11,581.31,ace,sexual_orientation,asexual_or_aromantic,ITALIAN,M,3
1963,"('ITALIAN', 'M')",70.61,1995.18,1238.82,addict,characteristics,addictions,ITALIAN,M,3
1964,"('ITALIAN', 'M')",85.1,1216.77,914.89,giant,body_type,large_stature,ITALIAN,M,3
1965,"('ITALIAN', 'M')",83.05,1411.8,961.43,muscular,body_type,fit,ITALIAN,M,3
1966,"('JAPANESE', 'F')",41.14,473.13,287.89,a JAP,religion,(none),JAPANESE,F,3
1967,"('JAPANESE', 'F')",69.12,469.76,318.59,adorable,body_type,attractive,JAPANESE,F,3
1968,"('JAPANESE', 'F')",73.91,462.32,401.31,always cleaning,,,JAPANESE,F,3
1969,"('JAPANESE', 'F')",63.68,400.74,334.93,always drunk,,,JAPANESE,F,3
1970,"('JAPANESE', 'F')",40.85,333.74,244.81,asexual,sexual_orientation,asexual_or_aromantic,JAPANESE,F,3
1971,"('JAPANESE', 'F')",73.98,720.83,561.32,attractive,,,JAPANESE,F,3
1972,"('JAPANESE', 'F')",44.66,877.66,434.36,autistic,ability,neurological,JAPANESE,F,3
1973,"('JAPANESE', 'F')",57.03,1272.19,747.8,bi,sexual_orientation,bi,JAPANESE,F,3
1974,"('JAPANESE', 'F')",45.23,871.9,479.35,bisexual,sexual_orientation,bi,JAPANESE,F,3
1975,"('JAPANESE', 'F')",28.9,662.72,504.16,caterpillar,,,JAPANESE,F,3
1976,"('JAPANESE', 'F')",54.52,456.96,328.53,cute,body_type,attractive,JAPANESE,F,3
1977,"('JAPANESE', 'F')",41.77,473.27,334.94,genderfluid,gender_and_sex,non_binary_or_gnc,JAPANESE,F,3
1978,"('JAPANESE', 'F')",47.96,437.84,309.95,genderless,gender_and_sex,non_binary_or_gnc,JAPANESE,F,3
1979,"('JAPANESE', 'F')",49.93,354.0,324.41,happy,,,JAPANESE,F,3
1980,"('JAPANESE', 'F')",38.74,188.58,153.23,have no friends,,,JAPANESE,F,3
1981,"('JAPANESE', 'F')",70.19,345.07,313.64,hideous,body_type,unattractive,JAPANESE,F,3
1982,"('JAPANESE', 'F')",56.13,544.81,403.65,homeless,characteristics,domestic_status,JAPANESE,F,3
1983,"('JAPANESE', 'F')",70.64,491.32,344.97,hot,body_type,attractive,JAPANESE,F,3
1984,"('JAPANESE', 'F')",81.01,1033.98,708.25,insecure,,,JAPANESE,F,3
1985,"('JAPANESE', 'F')",48.66,1034.64,533.38,lesbian,sexual_orientation,lesbian,JAPANESE,F,3
1986,"('JAPANESE', 'F')",75.53,1219.24,765.76,mature,age,old,JAPANESE,F,3
1987,"('JAPANESE', 'F')",62.48,923.04,601.23,mute,ability,speech,JAPANESE,F,3
1988,"('JAPANESE', 'F')",50.27,384.46,241.98,neuroatypical,ability,neurological,JAPANESE,F,3
1989,"('JAPANESE', 'F')",42.03,268.24,203.24,neurotypical,ability,neurological,JAPANESE,F,3
1990,"('JAPANESE', 'F')",47.14,416.26,292.27,pregnant,characteristics,children,JAPANESE,F,3
1991,"('JAPANESE', 'F')",84.11,1368.47,804.81,privileged,,,JAPANESE,F,3
1992,"('JAPANESE', 'F')",77.05,797.96,545.31,scary,,,JAPANESE,F,3
1993,"('JAPANESE', 'F')",55.08,509.41,400.86,shy,,,JAPANESE,F,3
1994,"('JAPANESE', 'F')",61.71,731.36,475.29,silver-haired,body_type,hair,JAPANESE,F,3
1995,"('JAPANESE', 'F')",51.24,332.97,233.54,socially awkward,,,JAPANESE,F,3
1996,"('JAPANESE', 'F')",76.94,516.46,482.79,starving,,,JAPANESE,F,3
1997,"('JAPANESE', 'F')",66.11,714.04,522.09,straight-haired,body_type,hair,JAPANESE,F,3
1998,"('JAPANESE', 'F')",69.16,1126.47,892.41,submissive,,,JAPANESE,F,3
1999,"('JAPANESE', 'F')",43.61,928.59,540.51,transgender,gender_and_sex,transgender,JAPANESE,F,3
2000,"('JAPANESE', 'F')",81.26,479.91,326.47,uptight,,,JAPANESE,F,3
2001,"('JAPANESE', 'F')",54.68,583.79,447.64,white-haired,body_type,hair,JAPANESE,F,3
2002,"('JAPANESE', 'M')",35.69,308.45,226.69,Shintoist,religion,all,JAPANESE,M,3
2003,"('JAPANESE', 'M')",69.14,770.06,529.31,boring,,,JAPANESE,M,3
2004,"('JAPANESE', 'M')",90.52,817.77,664.94,cruel,,,JAPANESE,M,3
2005,"('JAPANESE', 'M')",55.62,1031.46,659.75,homosexual,sexual_orientation,gay,JAPANESE,M,3
2006,"('JAPANESE', 'M')",91.85,1053.01,810.42,impoverished,,,JAPANESE,M,3
2007,"('JAPANESE', 'M')",140.68,1557.9,1247.18,kinky-haired,body_type,hair,JAPANESE,M,3
2008,"('JAPANESE', 'M')",82.46,1073.61,755.63,retarded,ability,intellectual_and_developmental,JAPANESE,M,3
2009,"('JAPANESE', 'M')",63.98,620.22,492.61,rich,socioeconomic_class,upper_class,JAPANESE,M,3
2010,"('JAPANESE', 'M')",67.86,590.79,448.09,serious,,,JAPANESE,M,3
2011,"('JAPANESE', 'M')",41.82,1962.66,1257.87,spider,,,JAPANESE,M,3
2012,"('JAPANESE', 'M')",111.4,1740.35,1334.07,toned,body_type,fit,JAPANESE,M,3
2013,"('JAPANESE', 'M')",63.01,619.52,489.89,weak,,,JAPANESE,M,3
2014,"('KOREAN', 'F')",65.71,1659.97,980.09,LGBT,sexual_orientation,queer,KOREAN,F,3
2015,"('KOREAN', 'F')",70.41,1948.09,1003.61,LGBTQ,sexual_orientation,queer,KOREAN,F,3
2016,"('KOREAN', 'F')",75.96,2402.25,1170.52,LGBTQ+,sexual_orientation,queer,KOREAN,F,3
2017,"('KOREAN', 'F')",65.92,1052.65,811.92,chubby,body_type,overweight,KOREAN,F,3
2018,"('KOREAN', 'F')",55.56,962.64,524.13,queer,sexual_orientation,queer,KOREAN,F,3
2019,"('KOREAN', 'F')",68.59,867.19,721.76,selfish,,,KOREAN,F,3
2020,"('KOREAN', 'F')",52.17,1256.48,627.93,senior,age,old,KOREAN,F,3
2021,"('KOREAN', 'F')",58.42,761.55,551.62,skinny,,,KOREAN,F,3
2022,"('KOREAN', 'F')",57.84,619.23,439.29,tall,,,KOREAN,F,3
2023,"('KOREAN', 'M')",50.44,362.31,267.51,Cheondoist,religion,all,KOREAN,M,3
2024,"('KOREAN', 'M')",68.22,1304.24,738.7,Zoomer,cultural,generations,KOREAN,M,3
2025,"('KOREAN', 'M')",38.23,204.3,150.06,a Cheondoist,religion,(none),KOREAN,M,3
2026,"('KOREAN', 'M')",41.94,613.34,302.17,agnostic,religion,all,KOREAN,M,3
2027,"('KOREAN', 'M')",64.03,482.87,355.78,lack social skills,,,KOREAN,M,3
2028,"('KOREAN', 'M')",60.5,518.32,360.77,small eyes,,,KOREAN,M,3
2029,"('KOREAN', 'M')",61.41,373.24,242.63,unhygenic,,,KOREAN,M,3
2030,"('KOREAN', 'M')",73.48,637.82,508.22,upper-class,socioeconomic_class,upper_class,KOREAN,M,3
2031,"('NORDIC', 'F')",60.44,1105.51,818.93,bedbug,,,NORDIC,F,3
2032,"('NORDIC', 'F')",84.99,613.57,530.95,blicket,nonce,all,NORDIC,F,3
2033,"('NORDIC', 'F')",31.66,341.58,259.46,centipede,,,NORDIC,F,3
2034,"('NORDIC', 'F')",101.97,748.67,643.84,coily-haired,body_type,hair,NORDIC,F,3
2035,"('NORDIC', 'F')",65.87,928.26,571.52,fruitcake,gender_and_sex,descriptors,NORDIC,F,3
2036,"('NORDIC', 'F')",86.47,1130.63,738.24,learning-disabled,ability,intellectual_and_developmental,NORDIC,F,3
2037,"('NORDIC', 'F')",62.28,900.76,672.2,masculine-of-center,gender_and_sex,non_binary_or_gnc,NORDIC,F,3
2038,"('NORDIC', 'F')",63.53,1394.25,863.4,trans fem,gender_and_sex,transgender,NORDIC,F,3
2039,"('NORDIC', 'M')",36.89,336.84,173.68,a CEO,,,NORDIC,M,3
2040,"('NORDIC', 'M')",29.59,237.67,153.66,a Christian,religion,(none),NORDIC,M,3
2041,"('NORDIC', 'M')",31.5,137.77,118.97,a cheater,,,NORDIC,M,3
2042,"('NORDIC', 'M')",32.35,108.1,94.67,a gangster,,,NORDIC,M,3
2043,"('NORDIC', 'M')",30.12,152.12,120.55,a hobo,characteristics,(none),NORDIC,M,3
2044,"('NORDIC', 'M')",34.79,246.05,184.38,a mechanic,,,NORDIC,M,3
2045,"('NORDIC', 'M')",31.66,231.97,153.82,a nerd,,,NORDIC,M,3
2046,"('NORDIC', 'M')",29.93,207.25,145.44,a scientist,,,NORDIC,M,3
2047,"('NORDIC', 'M')",35.3,153.86,122.09,a vagrant,characteristics,(none),NORDIC,M,3
2048,"('NORDIC', 'M')",38.77,273.14,166.24,a veteran,characteristics,(none),NORDIC,M,3
2049,"('NORDIC', 'M')",30.27,240.13,143.14,an addict,characteristics,(none),NORDIC,M,3
2050,"('NORDIC', 'M')",39.45,159.69,130.84,apolitical,political_ideologies,all,NORDIC,M,3
2051,"('NORDIC', 'M')",41.75,333.26,260.26,bearded,,,NORDIC,M,3
2052,"('NORDIC', 'M')",68.62,679.4,439.34,blue-collar,characteristics,job_status,NORDIC,M,3
2053,"('NORDIC', 'M')",58.22,445.66,361.23,blue-eyed,body_type,eye_color,NORDIC,M,3
2054,"('NORDIC', 'M')",57.77,964.1,479.16,boi,gender_and_sex,non_binary_or_gnc,NORDIC,M,3
2055,"('NORDIC', 'M')",48.54,213.31,182.67,goateed,body_type,hair,NORDIC,M,3
2056,"('NORDIC', 'M')",72.65,398.69,370.17,gruff,,,NORDIC,M,3
2057,"('NORDIC', 'M')",78.94,839.38,635.1,heavy,body_type,overweight,NORDIC,M,3
2058,"('NORDIC', 'M')",51.51,545.92,352.52,hippie,cultural,cultural_descriptors,NORDIC,M,3
2059,"('NORDIC', 'M')",59.53,619.26,433.59,hippy,cultural,cultural_descriptors,NORDIC,M,3
2060,"('NORDIC', 'M')",54.48,635.03,338.2,hipster,cultural,cultural_descriptors,NORDIC,M,3
2061,"('NORDIC', 'M')",87.49,485.47,413.2,laid-off,characteristics,job_status,NORDIC,M,3
2062,"('NORDIC', 'M')",63.76,564.38,351.72,lanky,body_type,thin,NORDIC,M,3
2063,"('NORDIC', 'M')",59.15,416.69,366.91,long-haired,body_type,hair,NORDIC,M,3
2064,"('NORDIC', 'M')",49.65,473.56,305.86,manly,gender_and_sex,descriptors,NORDIC,M,3
2065,"('NORDIC', 'M')",63.97,735.61,447.63,non-disabled,ability,unspecific,NORDIC,M,3
2066,"('NORDIC', 'M')",61.7,392.59,281.93,physically strong,,,NORDIC,M,3
2067,"('NORDIC', 'M')",59.51,288.34,277.99,rebellious,,,NORDIC,M,3
2068,"('NORDIC', 'M')",62.84,799.45,471.71,redneck,cultural,cultural_descriptors,NORDIC,M,3
2069,"('NORDIC', 'M')",67.46,676.71,368.51,rotund,body_type,overweight,NORDIC,M,3
2070,"('NORDIC', 'M')",48.8,196.1,157.75,shaggy,body_type,hair,NORDIC,M,3
2071,"('NORDIC', 'M')",82.05,616.38,536.25,shooting guns,,,NORDIC,M,3
2072,"('NORDIC', 'M')",69.31,671.66,579.34,slow,ability,intellectual_and_developmental,NORDIC,M,3
2073,"('NORDIC', 'M')",64.45,556.95,436.56,spry,age,old,NORDIC,M,3
2074,"('NORDIC', 'M')",67.05,438.81,364.3,stinky,body_type,miscellaneous,NORDIC,M,3
2075,"('NORDIC', 'M')",45.93,1307.41,608.86,trans masculine,gender_and_sex,transgender,NORDIC,M,3
2076,"('NORDIC', 'M')",41.34,246.45,178.34,very tall,body_type,large_stature,NORDIC,M,3
2077,"('SLAV', 'F')",49.85,452.08,351.33,dark-haired,body_type,hair,SLAV,F,3
2078,"('SLAV', 'M')",62.52,1320.22,911.97,communist,political_ideologies,all,SLAV,M,3
2079,"('SLAV', 'M')",49.98,672.75,381.14,junkie,characteristics,addictions,SLAV,M,3
2080,"('SLAV', 'M')",41.04,1083.54,571.61,locust,,,SLAV,M,3
2081,"('SLAV', 'M')",100.52,888.47,574.67,massive,body_type,large_stature,SLAV,M,3
2082,"('SLAV', 'M')",49.28,413.03,274.34,physically fit,body_type,fit,SLAV,M,3
2083,"('THAI', 'F')",42.54,1062.16,483.61,Buddhist,religion,all,THAI,F,3
2084,"('THAI', 'F')",30.17,207.78,165.03,a widow,characteristics,(none),THAI,F,3
2085,"('THAI', 'F')",49.49,764.91,363.37,agender,gender_and_sex,non_binary_or_gnc,THAI,F,3
2086,"('THAI', 'F')",78.63,759.69,525.08,feminine-of-center,gender_and_sex,non_binary_or_gnc,THAI,F,3
2087,"('THAI', 'F')",93.09,767.86,644.3,scrubby,body_type,miscellaneous,THAI,F,3
2088,"('THAI', 'M')",42.38,323.0,223.72,Baby Boomer,cultural,generations,THAI,M,3
2089,"('THAI', 'M')",31.42,165.12,99.72,Bahá'í,religion,all,THAI,M,3
2090,"('THAI', 'M')",54.72,365.77,252.85,M2F,gender_and_sex,transgender,THAI,M,3
2091,"('THAI', 'M')",29.36,238.5,149.34,a Buddhist,religion,(none),THAI,M,3
2092,"('THAI', 'M')",21.19,64.56,47.59,a Seventh-Day Adventist,religion,(none),THAI,M,3
2093,"('THAI', 'M')",31.96,157.88,95.42,a Shintoist,religion,(none),THAI,M,3
2094,"('THAI', 'M')",22.75,72.22,44.61,a Zoroastrian,religion,(none),THAI,M,3
2095,"('THAI', 'M')",38.39,125.13,96.81,a bad driver,,,THAI,M,3
2096,"('THAI', 'M')",34.83,110.05,88.09,a border patrol agent,,,THAI,M,3
2097,"('THAI', 'M')",42.89,403.05,254.62,a boyfriend,characteristics,(none),THAI,M,3
2098,"('THAI', 'M')",34.2,141.61,101.51,a bystander,cultural,(none),THAI,M,3
2099,"('THAI', 'M')",22.71,84.47,75.43,a carpenter,,,THAI,M,3
2100,"('THAI', 'M')",46.62,213.1,166.47,a child predator,,,THAI,M,3
2101,"('THAI', 'M')",27.51,66.47,53.13,a conspiracy theorist,cultural,(none),THAI,M,3
2102,"('THAI', 'M')",24.42,71.56,61.02,a day laborer,,,THAI,M,3
2103,"('THAI', 'M')",36.07,231.07,154.11,a fiancé,characteristics,(none),THAI,M,3
2104,"('THAI', 'M')",48.54,415.58,218.83,a fruit,sexual_orientation,(none),THAI,M,3
2105,"('THAI', 'M')",27.96,103.56,83.17,a gambler,characteristics,(none),THAI,M,3
2106,"('THAI', 'M')",24.79,98.71,75.8,a gardener,,,THAI,M,3
2107,"('THAI', 'M')",27.99,106.68,84.92,a good listener,,,THAI,M,3
2108,"('THAI', 'M')",41.05,111.12,95.32,a good runner,,,THAI,M,3
2109,"('THAI', 'M')",26.24,88.01,64.66,a hard worker,,,THAI,M,3
2110,"('THAI', 'M')",48.45,242.8,193.04,a law breaker,,,THAI,M,3
2111,"('THAI', 'M')",28.45,95.81,75.46,a loner,,,THAI,M,3
2112,"('THAI', 'M')",23.08,49.92,42.63,a member of the tribe,religion,(none),THAI,M,3
2113,"('THAI', 'M')",43.01,216.31,179.03,a murderer,,,THAI,M,3
2114,"('THAI', 'M')",39.16,138.96,62.29,a person who uses any pronouns,gender_and_sex,(none),THAI,M,3
2115,"('THAI', 'M')",15.96,33.18,18.67,a person who uses he/him pronouns,gender_and_sex,(none),THAI,M,3
2116,"('THAI', 'M')",27.97,78.92,52.82,a proselytizer,religion,(none),THAI,M,3
2117,"('THAI', 'M')",34.59,118.86,95.96,a rapist,,,THAI,M,3
2118,"('THAI', 'M')",33.5,158.56,116.47,a stock broker,,,THAI,M,3
2119,"('THAI', 'M')",32.46,129.62,103.87,a stutterer,ability,(none),THAI,M,3
2120,"('THAI', 'M')",38.74,161.14,144.11,a thief,,,THAI,M,3
2121,"('THAI', 'M')",28.1,110.58,86.77,a villager,,,THAI,M,3
2122,"('THAI', 'M')",28.13,105.78,93.43,a widower,characteristics,(none),THAI,M,3
2123,"('THAI', 'M')",31.15,112.12,121.82,addicted to drugs,,,THAI,M,3
2124,"('THAI', 'M')",89.06,553.43,566.44,alcohol-abusing,characteristics,addictions,THAI,M,3
2125,"('THAI', 'M')",30.78,116.67,101.94,an illegal immigrant,,,THAI,M,3
2126,"('THAI', 'M')",78.45,271.79,213.69,barrel-chested,body_type,large_stature,THAI,M,3
2127,"('THAI', 'M')",75.12,553.73,403.91,bony,body_type,thin,THAI,M,3
2128,"('THAI', 'M')",52.41,190.46,145.69,brawny,body_type,large_stature,THAI,M,3
2129,"('THAI', 'M')",68.37,503.95,428.64,chunky,body_type,overweight,THAI,M,3
2130,"('THAI', 'M')",53.31,467.85,262.66,cosmopolitan,cultural,cultural_descriptors,THAI,M,3
2131,"('THAI', 'M')",60.7,347.73,303.16,crooked,,,THAI,M,3
2132,"('THAI', 'M')",83.11,645.95,519.03,demigender,gender_and_sex,non_binary_or_gnc,THAI,M,3
2133,"('THAI', 'M')",87.18,885.88,676.65,dirty,,,THAI,M,3
2134,"('THAI', 'M')",53.33,211.38,154.83,dirty-blonde,body_type,hair,THAI,M,3
2135,"('THAI', 'M')",60.71,562.2,325.33,diseased,,,THAI,M,3
2136,"('THAI', 'M')",29.35,112.54,86.56,don't speak English,,,THAI,M,3
2137,"('THAI', 'M')",46.78,148.89,108.88,easy to understand,,,THAI,M,3
2138,"('THAI', 'M')",38.33,164.97,136.93,effeminate,gender_and_sex,descriptors,THAI,M,3
2139,"('THAI', 'M')",36.72,187.84,135.51,eighty-five-year-old,age,old,THAI,M,3
2140,"('THAI', 'M')",44.63,102.34,76.01,fiscally conservative,political_ideologies,all,THAI,M,3
2141,"('THAI', 'M')",65.74,580.83,407.56,foreign-born,characteristics,immigration_status,THAI,M,3
2142,"('THAI', 'M')",25.69,91.09,68.42,gender non-conforming,gender_and_sex,non_binary_or_gnc,THAI,M,3
2143,"('THAI', 'M')",43.56,145.78,112.98,good at distance running,,,THAI,M,3
2144,"('THAI', 'M')",38.5,147.66,113.38,good at sports,,,THAI,M,3
2145,"('THAI', 'M')",67.1,595.66,431.95,graying,body_type,hair,THAI,M,3
2146,"('THAI', 'M')",57.36,226.17,186.03,grungy,body_type,miscellaneous,THAI,M,3
2147,"('THAI', 'M')",51.98,468.03,308.97,half-timer,characteristics,job_status,THAI,M,3
2148,"('THAI', 'M')",32.84,196.66,123.99,hearing-impaired,ability,auditory,THAI,M,3
2149,"('THAI', 'M')",84.89,412.37,302.54,heftier,body_type,overweight,THAI,M,3
2150,"('THAI', 'M')",51.04,174.66,182.18,high-school-dropout,socioeconomic_class,educational_attainment,THAI,M,3
2151,"('THAI', 'M')",34.07,119.65,73.04,immunocompromised,ability,other_disabilities,THAI,M,3
2152,"('THAI', 'M')",40.92,262.69,199.94,left-handed,characteristics,handedness,THAI,M,3
2153,"('THAI', 'M')",30.71,71.14,61.76,mild-mannered,,,THAI,M,3
2154,"('THAI', 'M')",37.01,97.1,92.08,mustachioed,body_type,hair,THAI,M,3
2155,"('THAI', 'M')",39.84,199.82,149.17,ninety-five-year-old,age,old,THAI,M,3
2156,"('THAI', 'M')",48.73,299.85,232.68,nondisabled,ability,unspecific,THAI,M,3
2157,"('THAI', 'M')",44.94,123.79,105.06,out-of-shape,body_type,miscellaneous,THAI,M,3
2158,"('THAI', 'M')",91.63,547.08,380.2,patronizing,,,THAI,M,3
2159,"('THAI', 'M')",60.69,249.17,190.56,ponytailed,body_type,hair,THAI,M,3
2160,"('THAI', 'M')",74.11,242.35,208.3,potbellied,body_type,overweight,THAI,M,3
2161,"('THAI', 'M')",40.46,302.36,221.04,right-handed,characteristics,handedness,THAI,M,3
2162,"('THAI', 'M')",80.0,774.05,515.93,rightist,political_ideologies,all,THAI,M,3
2163,"('THAI', 'M')",46.63,160.95,156.09,scrawny,body_type,small_stature,THAI,M,3
2164,"('THAI', 'M')",40.8,173.64,125.42,sedentary,characteristics,miscellaneous,THAI,M,3
2165,"('THAI', 'M')",42.37,312.65,218.32,stateless,characteristics,immigration_status,THAI,M,3
2166,"('THAI', 'M')",50.07,234.38,192.24,unathletic,characteristics,miscellaneous,THAI,M,3
2167,"('THAI', 'M')",53.68,422.57,346.9,underprivileged,cultural,cultural_descriptors,THAI,M,3
2168,"('THAI', 'M')",54.1,174.17,158.92,unhelpful,,,THAI,M,3
2169,"('THAI', 'M')",37.63,98.82,74.84,unsophisticated,,,THAI,M,3
2170,"('THAI', 'M')",49.47,189.89,161.85,untrustworthy,,,THAI,M,3
2171,"('THAI', 'M')",39.46,187.8,149.87,wear a turban,,,THAI,M,3
2172,"('THAI', 'M')",67.69,260.71,262.25,wearing fancy clothes,,,THAI,M,3
2173,"('THAI', 'M')",61.9,365.58,317.28,well-built,body_type,fit,THAI,M,3
2174,"('THAI', 'M')",33.79,81.92,77.5,well-groomed,body_type,miscellaneous,THAI,M,3
2175,"('THAI', 'M')",53.44,197.4,189.8,well-to-do,socioeconomic_class,upper_class,THAI,M,3
2176,"('THAI', 'M')",49.46,476.31,293.02,wheelchair-bound,ability,mobility,THAI,M,3
2177,"('THAI', 'M')",57.86,312.31,215.63,young-at-heart,age,old,THAI,M,3
2178,"('TURKISH', 'F')",54.17,1206.25,530.25,Gen-Z,cultural,generations,TURKISH,F,3
2179,"('TURKISH', 'F')",26.41,134.0,104.59,an asylum seeker,characteristics,(none),TURKISH,F,3
2180,"('TURKISH', 'F')",42.1,377.91,255.23,childless,characteristics,children,TURKISH,F,3
2181,"('TURKISH', 'M')",42.55,217.32,165.54,a criminal,characteristics,(none),TURKISH,M,3
2182,"('TURKISH', 'M')",29.99,171.53,145.66,a refugee,characteristics,(none),TURKISH,M,3
2183,"('TURKISH', 'M')",75.97,714.33,668.46,asylum-seeking,characteristics,immigration_status,TURKISH,M,3
2184,"('TURKISH', 'M')",62.03,371.37,180.59,can't get laid,,,TURKISH,M,3
2185,"('TURKISH', 'M')",55.06,679.87,474.4,fat,body_type,overweight,TURKISH,M,3
2186,"('TURKISH', 'M')",40.58,257.11,230.43,illiterate,characteristics,miscellaneous,TURKISH,M,3
2187,"('TURKISH', 'M')",55.24,384.24,376.36,naturalized,characteristics,immigration_status,TURKISH,M,3
2188,"('TURKISH', 'M')",56.69,1258.51,859.47,refugee,characteristics,immigration_status,TURKISH,M,3
2189,"('TURKISH', 'M')",66.59,804.23,511.22,socially liberal,political_ideologies,all,TURKISH,M,3
